exp_id,household_id,food_expense,education_expense,health_expense,transport_expense
EXP091560,HH091560,9052,1655,1829,1908
EXP091561,HH091561,3037,4655,4676,5602
EXP091562,HH091562,5725,7161,1145,4950
EXP091563,HH091563,7097,5208,1615,1726
EXP091564,HH091564,14996,5904,922,2422
EXP091565,HH091565,2716,4431,1828,4213
EXP091566,HH091566,6230,7302,1802,1741
EXP091567,HH091567,2953,3033,113,5580
EXP091568,HH091568,4627,204,750,755
EXP091569,HH091569,10089,7695,4017,3126
EXP091570,HH091570,6893,6247,2077,2741
EXP091571,HH091571,10170,7723,1793,4539
EXP091572,HH091572,4617,1347,3512,4677
EXP091573,HH091573,7179,6293,2955,6150
EXP091574,HH091574,11998,5858,2922,1171
EXP091575,HH091575,3911,3537,2841,2985
EXP091576,HH091576,5019,5907,813,1911
EXP091577,HH091577,13695,2527,3916,5685
EXP091578,HH091578,8461,6096,3602,6605
EXP091579,HH091579,10286,1891,3792,5167
EXP091580,HH091580,6682,660,3902,6471
EXP091581,HH091581,2146,4491,4406,2957
EXP091582,HH091582,10787,1873,4078,1381
EXP091583,HH091583,12093,7380,3935,6014
EXP091584,HH091584,5280,954,2350,3136
EXP091585,HH091585,12199,6672,1820,6862
EXP091586,HH091586,5177,2371,3634,5919
EXP091587,HH091587,4091,3727,2861,4460
EXP091588,HH091588,12305,7411,3097,4315
EXP091589,HH091589,10012,7310,524,5004
EXP091590,HH091590,12740,736,1370,2498
EXP091591,HH091591,11416,7828,1593,1202
EXP091592,HH091592,13951,774,737,1544
EXP091593,HH091593,12876,6353,1724,5347
EXP091594,HH091594,6675,438,444,2298
EXP091595,HH091595,8606,1219,1353,2417
EXP091596,HH091596,2992,6057,3520,3308
EXP091597,HH091597,10465,824,2428,1412
EXP091598,HH091598,14955,3366,648,1584
EXP091599,HH091599,11226,4453,2868,3682
EXP091600,HH091600,9025,6781,271,3409
EXP091601,HH091601,12364,7125,2634,535
EXP091602,HH091602,10454,2785,2095,4677
EXP091603,HH091603,6530,7960,2774,3556
EXP091604,HH091604,5705,6408,1130,5798
EXP091605,HH091605,6602,554,1868,1366
EXP091606,HH091606,7602,1543,1076,5442
EXP091607,HH091607,9871,6213,1436,4062
EXP091608,HH091608,13889,978,2651,1674
EXP091609,HH091609,14483,5412,4006,1196
EXP091610,HH091610,9854,3068,4915,5478
EXP091611,HH091611,5889,2983,2558,3430
EXP091612,HH091612,9336,4772,137,3452
EXP091613,HH091613,14934,3060,4187,2215
EXP091614,HH091614,11515,222,3278,5590
EXP091615,HH091615,9598,1581,1437,2913
EXP091616,HH091616,13762,7158,2035,5793
EXP091617,HH091617,7620,305,690,2718
EXP091618,HH091618,11149,6829,2372,5053
EXP091619,HH091619,10600,6452,27,5463
EXP091620,HH091620,8682,2950,299,6642
EXP091621,HH091621,9099,4203,300,1920
EXP091622,HH091622,3876,4499,1942,1628
EXP091623,HH091623,4388,2310,1599,1912
EXP091624,HH091624,14926,7954,516,5991
EXP091625,HH091625,9507,3192,4207,1705
EXP091626,HH091626,14873,2673,1570,3357
EXP091627,HH091627,5376,466,4683,3143
EXP091628,HH091628,8799,3546,2923,2390
EXP091629,HH091629,2846,864,1151,2391
EXP091630,HH091630,9730,7325,3989,1456
EXP091631,HH091631,11676,2587,1194,795
EXP091632,HH091632,10497,7515,1115,2037
EXP091633,HH091633,7476,1886,4870,4015
EXP091634,HH091634,6194,3639,357,4307
EXP091635,HH091635,11273,6029,2820,3866
EXP091636,HH091636,9988,6654,3371,539
EXP091637,HH091637,4831,806,1865,1932
EXP091638,HH091638,9613,4694,781,1243
EXP091639,HH091639,10199,2106,367,5045
EXP091640,HH091640,8125,350,4393,2915
EXP091641,HH091641,14367,119,3199,5398
EXP091642,HH091642,9822,7269,4933,4254
EXP091643,HH091643,7982,7990,3413,2130
EXP091644,HH091644,9323,2442,3025,972
EXP091645,HH091645,14270,3785,4213,3727
EXP091646,HH091646,5559,7694,944,1401
EXP091647,HH091647,8011,6355,1562,1569
EXP091648,HH091648,13002,968,1255,2585
EXP091649,HH091649,14938,5458,2933,6999
EXP091650,HH091650,5675,4539,3524,1029
EXP091651,HH091651,4706,1973,4230,2401
EXP091652,HH091652,14463,2321,683,5489
EXP091653,HH091653,5934,7080,2130,6071
EXP091654,HH091654,11868,3923,2460,1160
EXP091655,HH091655,2682,1281,1626,3134
EXP091656,HH091656,10574,7449,603,3865
EXP091657,HH091657,12062,5984,224,1433
EXP091658,HH091658,5416,7128,3682,3131
EXP091659,HH091659,2763,3758,3102,6099
EXP091660,HH091660,8345,7881,2032,1026
EXP091661,HH091661,11089,920,612,3964
EXP091662,HH091662,6170,1538,4109,1937
EXP091663,HH091663,14345,1208,3457,4412
EXP091664,HH091664,3383,6558,4711,4602
EXP091665,HH091665,6168,679,3334,987
EXP091666,HH091666,10886,6906,1753,1658
EXP091667,HH091667,5762,5153,806,3627
EXP091668,HH091668,8039,3241,135,4242
EXP091669,HH091669,3023,5673,3452,4615
EXP091670,HH091670,14229,4142,2922,1606
EXP091671,HH091671,6238,3862,847,2423
EXP091672,HH091672,7630,7708,266,5337
EXP091673,HH091673,14406,2989,123,3838
EXP091674,HH091674,4135,5128,3113,1316
EXP091675,HH091675,2219,161,1957,1245
EXP091676,HH091676,4504,3604,3497,5725
EXP091677,HH091677,14181,6132,586,2573
EXP091678,HH091678,12646,4300,969,3237
EXP091679,HH091679,8775,1962,3389,2975
EXP091680,HH091680,6807,6347,4165,2323
EXP091681,HH091681,3643,3861,1254,3016
EXP091682,HH091682,7402,6100,3005,1399
EXP091683,HH091683,13078,2201,665,2010
EXP091684,HH091684,5817,1652,2447,4279
EXP091685,HH091685,2205,979,541,3342
EXP091686,HH091686,5059,7479,3240,4937
EXP091687,HH091687,13722,1870,3825,5977
EXP091688,HH091688,9208,3377,2784,958
EXP091689,HH091689,13739,7333,1525,3333
EXP091690,HH091690,4097,7080,3078,2806
EXP091691,HH091691,9103,6634,617,2064
EXP091692,HH091692,4966,6580,1224,2283
EXP091693,HH091693,14467,363,4361,3103
EXP091694,HH091694,14206,3209,767,6518
EXP091695,HH091695,8963,2388,1798,1935
EXP091696,HH091696,2854,7116,1860,2461
EXP091697,HH091697,9990,4539,3168,2384
EXP091698,HH091698,6601,2138,2576,3234
EXP091699,HH091699,9654,6539,1437,2553
EXP091700,HH091700,5727,1473,4139,4385
EXP091701,HH091701,11897,5616,3302,4914
EXP091702,HH091702,13592,6197,3794,4818
EXP091703,HH091703,13276,5706,1331,1367
EXP091704,HH091704,14935,7942,4415,3780
EXP091705,HH091705,3957,7727,2316,4040
EXP091706,HH091706,2000,237,2327,3700
EXP091707,HH091707,10475,3699,3180,6357
EXP091708,HH091708,11311,3719,1009,2898
EXP091709,HH091709,2774,1899,2202,2699
EXP091710,HH091710,3518,4603,770,2554
EXP091711,HH091711,8851,3931,211,1777
EXP091712,HH091712,5621,7836,4899,3096
EXP091713,HH091713,2885,4632,3369,1732
EXP091714,HH091714,8594,6864,4199,1579
EXP091715,HH091715,3976,4845,4511,5621
EXP091716,HH091716,4227,7286,4823,4405
EXP091717,HH091717,3046,2264,861,2358
EXP091718,HH091718,8173,3378,4933,5879
EXP091719,HH091719,12173,2158,4423,3922
EXP091720,HH091720,6855,6919,4437,3503
EXP091721,HH091721,14618,6971,1731,5191
EXP091722,HH091722,13330,7174,3367,5919
EXP091723,HH091723,5849,2187,4738,3338
EXP091724,HH091724,9055,7773,407,6308
EXP091725,HH091725,9424,205,2682,1060
EXP091726,HH091726,7779,384,570,980
EXP091727,HH091727,8383,367,489,6941
EXP091728,HH091728,12693,6599,3220,6820
EXP091729,HH091729,12470,2973,3674,806
EXP091730,HH091730,3729,1433,252,4516
EXP091731,HH091731,10141,1335,1128,1710
EXP091732,HH091732,8007,2510,2721,1352
EXP091733,HH091733,6267,2015,2522,1785
EXP091734,HH091734,13632,1182,1224,6276
EXP091735,HH091735,11912,226,1359,5400
EXP091736,HH091736,13187,5121,3782,3140
EXP091737,HH091737,6903,2983,3465,2059
EXP091738,HH091738,9636,3927,1485,6665
EXP091739,HH091739,7318,7004,4566,2983
EXP091740,HH091740,6558,4189,4610,2621
EXP091741,HH091741,10999,3054,1023,864
EXP091742,HH091742,5758,5236,1575,2611
EXP091743,HH091743,2187,6502,3700,1742
EXP091744,HH091744,7669,814,4699,1004
EXP091745,HH091745,11767,3816,4988,1766
EXP091746,HH091746,5012,2379,4019,3683
EXP091747,HH091747,5312,1545,2435,5520
EXP091748,HH091748,11033,5881,77,1662
EXP091749,HH091749,8780,3449,2906,743
EXP091750,HH091750,6414,4712,2341,612
EXP091751,HH091751,2801,2289,2569,4659
EXP091752,HH091752,10840,5329,1850,1429
EXP091753,HH091753,6796,3332,2854,2718
EXP091754,HH091754,8013,184,4910,5437
EXP091755,HH091755,3140,6174,1772,3597
EXP091756,HH091756,6207,2051,3391,5246
EXP091757,HH091757,2182,1877,3173,843
EXP091758,HH091758,7552,5411,4613,700
EXP091759,HH091759,11000,6718,12,5847
EXP091760,HH091760,5863,3935,1996,3586
EXP091761,HH091761,9152,5586,1642,958
EXP091762,HH091762,11164,7152,1203,5374
EXP091763,HH091763,7868,3754,161,1549
EXP091764,HH091764,13084,817,1739,2462
EXP091765,HH091765,5838,5062,4453,1298
EXP091766,HH091766,2910,1144,19,1134
EXP091767,HH091767,12675,3024,1367,6959
EXP091768,HH091768,8203,6236,3085,3997
EXP091769,HH091769,4917,6511,1820,5130
EXP091770,HH091770,14127,3146,1918,5698
EXP091771,HH091771,6891,3356,232,5635
EXP091772,HH091772,3973,4828,1547,3810
EXP091773,HH091773,2816,7701,2989,6029
EXP091774,HH091774,4010,6572,247,4117
EXP091775,HH091775,2907,242,1535,5080
EXP091776,HH091776,4399,655,4044,962
EXP091777,HH091777,10186,7254,834,4555
EXP091778,HH091778,2947,4008,1866,1186
EXP091779,HH091779,12972,146,2964,5960
EXP091780,HH091780,13537,5027,1559,5986
EXP091781,HH091781,4208,5602,3948,950
EXP091782,HH091782,12397,4783,2965,5929
EXP091783,HH091783,10897,6146,30,3876
EXP091784,HH091784,4256,5573,386,6568
EXP091785,HH091785,9279,7690,1825,1251
EXP091786,HH091786,11020,7944,4078,3023
EXP091787,HH091787,12512,637,1457,1396
EXP091788,HH091788,10436,3366,402,6836
EXP091789,HH091789,2102,2524,4774,2605
EXP091790,HH091790,8475,6061,1677,6505
EXP091791,HH091791,11853,1624,4310,1265
EXP091792,HH091792,12153,3114,464,3659
EXP091793,HH091793,6719,7405,1973,2046
EXP091794,HH091794,6056,828,4669,2589
EXP091795,HH091795,11953,7062,2535,5777
EXP091796,HH091796,2204,366,2538,1578
EXP091797,HH091797,4742,3683,1148,5000
EXP091798,HH091798,8997,4793,4933,6550
EXP091799,HH091799,12643,7944,1713,2310
EXP091800,HH091800,12680,5602,2782,1791
EXP091801,HH091801,14752,1770,2048,4962
EXP091802,HH091802,13972,1110,1508,1237
EXP091803,HH091803,3315,1320,805,2430
EXP091804,HH091804,14999,724,80,2014
EXP091805,HH091805,5766,6772,2847,1238
EXP091806,HH091806,14697,181,397,1486
EXP091807,HH091807,2377,2638,3954,3955
EXP091808,HH091808,8249,665,4517,3377
EXP091809,HH091809,12777,1220,139,3803
EXP091810,HH091810,14873,7101,2821,3698
EXP091811,HH091811,7065,1352,2370,1427
EXP091812,HH091812,14739,756,2782,1426
EXP091813,HH091813,6324,5563,137,1641
EXP091814,HH091814,11360,3489,2089,2000
EXP091815,HH091815,11528,4711,4069,6598
EXP091816,HH091816,3940,7668,4437,6966
EXP091817,HH091817,13372,7701,106,2579
EXP091818,HH091818,5750,2345,601,1544
EXP091819,HH091819,8199,3640,4767,3552
EXP091820,HH091820,11429,5728,2703,2867
EXP091821,HH091821,6885,5799,4075,5381
EXP091822,HH091822,7413,3498,3547,6596
EXP091823,HH091823,13425,6717,866,4647
EXP091824,HH091824,12672,1703,1817,6825
EXP091825,HH091825,8941,3582,1481,1653
EXP091826,HH091826,4038,6748,1482,1872
EXP091827,HH091827,7240,5249,3645,1881
EXP091828,HH091828,9716,6222,1928,1682
EXP091829,HH091829,9236,1789,1482,4766
EXP091830,HH091830,13903,73,1134,4673
EXP091831,HH091831,8624,1960,3053,4639
EXP091832,HH091832,11172,7265,850,4396
EXP091833,HH091833,6945,7582,4642,4558
EXP091834,HH091834,5733,6003,1832,3649
EXP091835,HH091835,10103,3849,4217,2503
EXP091836,HH091836,10575,7343,580,5991
EXP091837,HH091837,4756,7732,4496,6025
EXP091838,HH091838,12899,4630,321,5745
EXP091839,HH091839,2536,6332,4785,5009
EXP091840,HH091840,7435,166,4264,3751
EXP091841,HH091841,13189,6625,3545,5029
EXP091842,HH091842,5060,76,597,5096
EXP091843,HH091843,14180,7388,3899,6360
EXP091844,HH091844,3090,3850,3368,519
EXP091845,HH091845,4709,420,2772,4740
EXP091846,HH091846,8769,6992,659,2757
EXP091847,HH091847,14772,2888,3997,6543
EXP091848,HH091848,14526,4315,4838,5801
EXP091849,HH091849,2414,3103,1039,5973
EXP091850,HH091850,6180,5474,3375,6648
EXP091851,HH091851,5109,6751,209,3588
EXP091852,HH091852,13352,4908,3072,6247
EXP091853,HH091853,7798,7800,3187,6691
EXP091854,HH091854,3009,5481,2616,715
EXP091855,HH091855,9434,6439,4357,6262
EXP091856,HH091856,8033,1967,3179,1864
EXP091857,HH091857,10307,260,162,1969
EXP091858,HH091858,7250,7637,537,3939
EXP091859,HH091859,7808,2758,2236,5878
EXP091860,HH091860,13946,4428,4497,655
EXP091861,HH091861,3990,3385,2301,1144
EXP091862,HH091862,2380,588,3451,6112
EXP091863,HH091863,4189,6990,2539,1795
EXP091864,HH091864,6544,7466,2888,3598
EXP091865,HH091865,13260,5060,2424,3047
EXP091866,HH091866,10725,6377,662,1204
EXP091867,HH091867,8859,6503,3006,3142
EXP091868,HH091868,6164,710,690,6002
EXP091869,HH091869,3051,5521,4260,6511
EXP091870,HH091870,6064,7954,1939,1951
EXP091871,HH091871,14412,1205,3092,5236
EXP091872,HH091872,12511,5580,609,1356
EXP091873,HH091873,10179,7187,326,2642
EXP091874,HH091874,13417,874,3290,4245
EXP091875,HH091875,11213,917,1971,5602
EXP091876,HH091876,11757,2446,1983,6160
EXP091877,HH091877,2641,2561,3582,3343
EXP091878,HH091878,2234,2571,4404,4187
EXP091879,HH091879,6543,5622,4128,4434
EXP091880,HH091880,11326,6622,4479,4494
EXP091881,HH091881,5666,7356,3682,5971
EXP091882,HH091882,8933,5905,3589,1457
EXP091883,HH091883,7695,3897,4150,2166
EXP091884,HH091884,4961,4659,3407,2922
EXP091885,HH091885,6785,3279,2431,2262
EXP091886,HH091886,12836,6213,1764,2281
EXP091887,HH091887,7537,2333,2046,3525
EXP091888,HH091888,5848,3591,858,1619
EXP091889,HH091889,7337,1577,222,3455
EXP091890,HH091890,5847,6513,2207,3545
EXP091891,HH091891,2838,4688,638,4318
EXP091892,HH091892,3342,2420,3495,5095
EXP091893,HH091893,7292,1765,209,6646
EXP091894,HH091894,8219,6674,3315,1203
EXP091895,HH091895,12456,2815,3529,2637
EXP091896,HH091896,11231,4425,4281,4186
EXP091897,HH091897,8831,6284,524,2498
EXP091898,HH091898,5373,4191,1843,5911
EXP091899,HH091899,2735,56,1808,2882
EXP091900,HH091900,2513,436,1423,6538
EXP091901,HH091901,7990,7378,3785,4781
EXP091902,HH091902,7876,5545,1024,702
EXP091903,HH091903,7722,1995,4938,2604
EXP091904,HH091904,10121,287,2737,4515
EXP091905,HH091905,12182,5915,3713,6803
EXP091906,HH091906,9844,1674,4465,853
EXP091907,HH091907,9268,6798,861,2317
EXP091908,HH091908,5981,4218,2442,1340
EXP091909,HH091909,13011,454,318,5286
EXP091910,HH091910,13832,7401,2480,5627
EXP091911,HH091911,3400,5399,733,5237
EXP091912,HH091912,13396,1881,2118,6543
EXP091913,HH091913,10693,7772,2000,1582
EXP091914,HH091914,3318,4827,1653,3364
EXP091915,HH091915,14310,7898,586,6755
EXP091916,HH091916,6933,2068,1323,3311
EXP091917,HH091917,5002,7713,2502,5208
EXP091918,HH091918,7345,82,1984,3455
EXP091919,HH091919,10497,997,2159,579
EXP091920,HH091920,9268,2610,951,1991
EXP091921,HH091921,11182,3744,432,6432
EXP091922,HH091922,13818,2009,346,3088
EXP091923,HH091923,7054,3056,4198,1305
EXP091924,HH091924,5342,212,4319,6175
EXP091925,HH091925,5733,2792,3516,4153
EXP091926,HH091926,13580,44,2813,1469
EXP091927,HH091927,8543,902,2803,5245
EXP091928,HH091928,6495,2949,1403,5790
EXP091929,HH091929,10890,6551,2430,1287
EXP091930,HH091930,12767,6355,1968,1934
EXP091931,HH091931,3718,1061,4639,6437
EXP091932,HH091932,4652,4131,3805,1900
EXP091933,HH091933,2223,1291,4167,2643
EXP091934,HH091934,4517,3584,742,1127
EXP091935,HH091935,13088,6939,3392,2835
EXP091936,HH091936,3881,2159,4462,3955
EXP091937,HH091937,3964,4160,2317,1758
EXP091938,HH091938,10688,6500,1263,2210
EXP091939,HH091939,5118,6372,912,5749
EXP091940,HH091940,12523,5903,3018,1960
EXP091941,HH091941,12490,5838,2111,1994
EXP091942,HH091942,11697,6757,2121,6823
EXP091943,HH091943,6734,359,3095,3652
EXP091944,HH091944,11701,7323,2810,3033
EXP091945,HH091945,12971,7807,583,5873
EXP091946,HH091946,12955,7924,3039,1851
EXP091947,HH091947,5152,1678,4344,2552
EXP091948,HH091948,7481,4762,280,4336
EXP091949,HH091949,13945,853,4663,2281
EXP091950,HH091950,7136,6746,2970,3993
EXP091951,HH091951,3892,6152,1818,852
EXP091952,HH091952,6981,4475,815,991
EXP091953,HH091953,3100,7146,1557,5952
EXP091954,HH091954,7754,88,805,6757
EXP091955,HH091955,13210,1553,1923,6112
EXP091956,HH091956,9681,3188,4602,4337
EXP091957,HH091957,3267,2010,3655,5370
EXP091958,HH091958,3768,1672,3098,1518
EXP091959,HH091959,12074,1258,94,5778
EXP091960,HH091960,9233,6246,3877,6403
EXP091961,HH091961,14055,2988,4924,2754
EXP091962,HH091962,13835,4930,1597,6552
EXP091963,HH091963,11866,7011,3620,4163
EXP091964,HH091964,7167,1266,385,3446
EXP091965,HH091965,2851,826,1119,2677
EXP091966,HH091966,7090,5911,730,4306
EXP091967,HH091967,13216,6609,3016,1650
EXP091968,HH091968,12824,5337,2459,3248
EXP091969,HH091969,8046,6002,920,3109
EXP091970,HH091970,11392,4357,541,1042
EXP091971,HH091971,7124,1454,4617,5253
EXP091972,HH091972,13997,6530,882,1137
EXP091973,HH091973,2822,7954,2838,4250
EXP091974,HH091974,12236,5557,1943,4082
EXP091975,HH091975,6848,804,1283,2304
EXP091976,HH091976,2703,6306,2705,2671
EXP091977,HH091977,13371,904,4165,2870
EXP091978,HH091978,10109,2806,4034,4227
EXP091979,HH091979,12581,7473,705,5978
EXP091980,HH091980,10069,965,2837,2667
EXP091981,HH091981,9009,4731,2305,1609
EXP091982,HH091982,10077,5270,93,4824
EXP091983,HH091983,13993,6621,3613,4713
EXP091984,HH091984,7414,3041,2367,4299
EXP091985,HH091985,3478,7088,4664,942
EXP091986,HH091986,10901,3669,4239,3928
EXP091987,HH091987,6232,226,1902,1074
EXP091988,HH091988,4037,6621,3575,1583
EXP091989,HH091989,3178,1729,3477,5273
EXP091990,HH091990,2582,5351,4509,6203
EXP091991,HH091991,12663,2907,4861,6138
EXP091992,HH091992,8230,2631,192,5820
EXP091993,HH091993,6197,937,1303,2730
EXP091994,HH091994,3042,7792,2534,6170
EXP091995,HH091995,6750,6468,1080,2428
EXP091996,HH091996,11786,6035,909,2539
EXP091997,HH091997,3701,4406,2543,5737
EXP091998,HH091998,3031,2774,3616,661
EXP091999,HH091999,12060,3367,4539,4209
EXP092000,HH092000,7504,1235,955,2915
EXP092001,HH092001,6297,7069,4389,3980
EXP092002,HH092002,9958,1979,2975,4617
EXP092003,HH092003,9546,6711,4041,3300
EXP092004,HH092004,14591,84,1889,3194
EXP092005,HH092005,13503,5438,3211,4094
EXP092006,HH092006,10323,1946,2839,4592
EXP092007,HH092007,10336,655,1647,3915
EXP092008,HH092008,7307,3650,155,5660
EXP092009,HH092009,3735,2893,4113,3316
EXP092010,HH092010,6440,5380,2680,5351
EXP092011,HH092011,9855,1546,4779,3178
EXP092012,HH092012,2946,7234,4193,4400
EXP092013,HH092013,7876,1464,971,2423
EXP092014,HH092014,14078,7026,192,6585
EXP092015,HH092015,5087,6104,1635,771
EXP092016,HH092016,2123,5884,1058,697
EXP092017,HH092017,10127,6581,946,2122
EXP092018,HH092018,12065,7631,4262,5695
EXP092019,HH092019,9824,5500,1150,5030
EXP092020,HH092020,14236,5539,717,6633
EXP092021,HH092021,12513,2152,1531,1243
EXP092022,HH092022,14429,1135,2999,3881
EXP092023,HH092023,8165,6568,45,535
EXP092024,HH092024,5947,4363,2660,6731
EXP092025,HH092025,8840,1380,4049,1000
EXP092026,HH092026,14363,1993,833,5113
EXP092027,HH092027,3146,7526,4673,4968
EXP092028,HH092028,8520,1707,861,6925
EXP092029,HH092029,10509,2620,3633,3084
EXP092030,HH092030,13334,628,3268,2999
EXP092031,HH092031,5452,1055,3054,5440
EXP092032,HH092032,10472,2725,2516,511
EXP092033,HH092033,9194,2103,3930,6560
EXP092034,HH092034,8760,3334,2915,5624
EXP092035,HH092035,12805,2630,4295,1825
EXP092036,HH092036,2057,5070,3414,1420
EXP092037,HH092037,5796,6304,2820,1460
EXP092038,HH092038,10761,3197,3641,1902
EXP092039,HH092039,9367,5320,2131,4564
EXP092040,HH092040,11689,5569,1083,4253
EXP092041,HH092041,7974,7579,3046,5830
EXP092042,HH092042,9441,6997,4614,5504
EXP092043,HH092043,12863,3167,3468,6929
EXP092044,HH092044,12412,5291,3777,3343
EXP092045,HH092045,14586,1205,4995,785
EXP092046,HH092046,8452,6175,1579,1036
EXP092047,HH092047,4882,5436,3938,3313
EXP092048,HH092048,5277,5426,1111,5869
EXP092049,HH092049,10806,5762,3986,5404
EXP092050,HH092050,6167,964,850,6837
EXP092051,HH092051,7206,192,2211,1150
EXP092052,HH092052,9311,3728,99,6557
EXP092053,HH092053,4980,5076,4613,5806
EXP092054,HH092054,3949,2883,3133,5131
EXP092055,HH092055,9499,7831,4324,6940
EXP092056,HH092056,11956,6705,525,5420
EXP092057,HH092057,5255,170,1352,5918
EXP092058,HH092058,2431,7388,2602,1390
EXP092059,HH092059,12707,3006,3550,3459
EXP092060,HH092060,9757,5460,4749,2265
EXP092061,HH092061,7919,6459,611,2952
EXP092062,HH092062,9669,2253,4731,2021
EXP092063,HH092063,10333,7425,4915,3036
EXP092064,HH092064,11614,7230,384,3433
EXP092065,HH092065,4198,1522,991,2661
EXP092066,HH092066,5029,6337,3276,6651
EXP092067,HH092067,3217,1297,1801,5728
EXP092068,HH092068,9796,4058,3994,4935
EXP092069,HH092069,14409,7845,2351,3203
EXP092070,HH092070,14520,5310,1650,2173
EXP092071,HH092071,11781,6988,1402,6982
EXP092072,HH092072,9355,4148,4963,4807
EXP092073,HH092073,8800,2406,2350,1613
EXP092074,HH092074,11033,2250,4242,4954
EXP092075,HH092075,6115,5753,3366,4760
EXP092076,HH092076,10021,4864,4428,4535
EXP092077,HH092077,6704,1935,1309,2162
EXP092078,HH092078,4682,2681,4382,3245
EXP092079,HH092079,13759,5208,149,6248
EXP092080,HH092080,2650,5365,2512,6206
EXP092081,HH092081,8245,2446,2883,3963
EXP092082,HH092082,13965,4129,2377,6876
EXP092083,HH092083,2245,828,4486,2409
EXP092084,HH092084,14463,2772,3760,5995
EXP092085,HH092085,11352,2850,2814,3339
EXP092086,HH092086,4022,3978,4565,2049
EXP092087,HH092087,11609,5210,294,6165
EXP092088,HH092088,9474,5857,3778,5772
EXP092089,HH092089,10462,2493,3069,574
EXP092090,HH092090,3750,4865,3396,2377
EXP092091,HH092091,12013,4708,4936,4789
EXP092092,HH092092,10896,3131,2090,1200
EXP092093,HH092093,3379,3303,4228,833
EXP092094,HH092094,8279,6897,3106,944
EXP092095,HH092095,2616,64,692,6638
EXP092096,HH092096,2937,5806,3163,591
EXP092097,HH092097,3923,2815,4474,1844
EXP092098,HH092098,12268,2347,1567,4949
