income_id,household_id,monthly_income,income_source
INC076710,HH076710,85356,Agriculture
INC076711,HH076711,79746,Salary
INC076712,HH076712,107239,Daily Wage
INC076713,HH076713,84040,Daily Wage
INC076714,HH076714,112126,Agriculture
INC076715,HH076715,45792,Salary
INC076716,HH076716,95435,Daily Wage
INC076717,HH076717,26274,Daily Wage
INC076718,HH076718,112869,Salary
INC076719,HH076719,54228,Business
INC076720,HH076720,77047,Daily Wage
INC076721,HH076721,23317,Salary
INC076722,HH076722,87707,Salary
INC076723,HH076723,74121,Salary
INC076724,HH076724,41563,Business
INC076725,HH076725,27696,Agriculture
INC076726,HH076726,116039,Daily Wage
INC076727,HH076727,97902,Agriculture
INC076728,HH076728,78184,Business
INC076729,HH076729,67693,Daily Wage
INC076730,HH076730,57320,Salary
INC076731,HH076731,30079,Business
INC076732,HH076732,95186,Daily Wage
INC076733,HH076733,101457,Daily Wage
INC076734,HH076734,85630,Business
INC076735,HH076735,78453,Agriculture
INC076736,HH076736,77539,Agriculture
INC076737,HH076737,101921,Business
INC076738,HH076738,105926,Business
INC076739,HH076739,50800,Daily Wage
INC076740,HH076740,107701,Agriculture
INC076741,HH076741,75921,Business
INC076742,HH076742,72397,Business
INC076743,HH076743,71810,Salary
INC076744,HH076744,105215,Salary
INC076745,HH076745,77124,Daily Wage
INC076746,HH076746,91973,Salary
INC076747,HH076747,89441,Salary
INC076748,HH076748,98490,Salary
INC076749,HH076749,74545,Agriculture
INC076750,HH076750,59106,Agriculture
INC076751,HH076751,9971,Business
INC076752,HH076752,35752,Business
INC076753,HH076753,87682,Agriculture
INC076754,HH076754,45606,Salary
INC076755,HH076755,22998,Daily Wage
INC076756,HH076756,37681,Agriculture
INC076757,HH076757,35487,Business
INC076758,HH076758,11730,Agriculture
INC076759,HH076759,105010,Agriculture
INC076760,HH076760,27231,Daily Wage
INC076761,HH076761,76467,Daily Wage
INC076762,HH076762,63549,Agriculture
INC076763,HH076763,103437,Daily Wage
INC076764,HH076764,79545,Agriculture
INC076765,HH076765,28078,Agriculture
INC076766,HH076766,112928,Daily Wage
INC076767,HH076767,80901,Business
INC076768,HH076768,14478,Salary
INC076769,HH076769,104549,Agriculture
INC076770,HH076770,96472,Salary
INC076771,HH076771,12467,Salary
INC076772,HH076772,26471,Business
INC076773,HH076773,119005,Salary
INC076774,HH076774,83954,Agriculture
INC076775,HH076775,98038,Salary
INC076776,HH076776,99062,Daily Wage
INC076777,HH076777,34084,Agriculture
INC076778,HH076778,81405,Agriculture
INC076779,HH076779,39726,Agriculture
INC076780,HH076780,115738,Business
INC076781,HH076781,66604,Salary
INC076782,HH076782,20150,Business
INC076783,HH076783,119018,Business
INC076784,HH076784,73335,Agriculture
INC076785,HH076785,45494,Daily Wage
INC076786,HH076786,51958,Agriculture
INC076787,HH076787,80161,Salary
INC076788,HH076788,116570,Agriculture
INC076789,HH076789,52169,Agriculture
INC076790,HH076790,10800,Business
INC076791,HH076791,23785,Daily Wage
INC076792,HH076792,86738,Agriculture
INC076793,HH076793,21296,Salary
INC076794,HH076794,55031,Salary
INC076795,HH076795,93800,Business
INC076796,HH076796,13364,Business
INC076797,HH076797,78157,Salary
INC076798,HH076798,77354,Daily Wage
INC076799,HH076799,103231,Agriculture
INC076800,HH076800,45225,Daily Wage
INC076801,HH076801,33807,Daily Wage
INC076802,HH076802,108784,Daily Wage
INC076803,HH076803,39637,Salary
INC076804,HH076804,86444,Business
INC076805,HH076805,79871,Agriculture
INC076806,HH076806,56843,Business
INC076807,HH076807,49381,Salary
INC076808,HH076808,62804,Salary
INC076809,HH076809,118338,Agriculture
INC076810,HH076810,98578,Daily Wage
INC076811,HH076811,114665,Agriculture
INC076812,HH076812,23032,Salary
INC076813,HH076813,40473,Daily Wage
INC076814,HH076814,115456,Daily Wage
INC076815,HH076815,49804,Business
INC076816,HH076816,45233,Business
INC076817,HH076817,119570,Business
INC076818,HH076818,45716,Agriculture
INC076819,HH076819,51042,Business
INC076820,HH076820,71479,Daily Wage
INC076821,HH076821,24550,Daily Wage
INC076822,HH076822,70141,Salary
INC076823,HH076823,113895,Daily Wage
INC076824,HH076824,77606,Business
INC076825,HH076825,24194,Salary
INC076826,HH076826,77830,Daily Wage
INC076827,HH076827,19373,Agriculture
INC076828,HH076828,85258,Business
INC076829,HH076829,76243,Salary
INC076830,HH076830,11416,Agriculture
INC076831,HH076831,117015,Agriculture
INC076832,HH076832,89993,Business
INC076833,HH076833,73766,Daily Wage
INC076834,HH076834,97869,Daily Wage
INC076835,HH076835,118068,Daily Wage
INC076836,HH076836,62796,Daily Wage
INC076837,HH076837,53655,Agriculture
INC076838,HH076838,18815,Salary
INC076839,HH076839,96906,Salary
INC076840,HH076840,118787,Agriculture
INC076841,HH076841,109055,Business
INC076842,HH076842,23509,Daily Wage
INC076843,HH076843,72132,Agriculture
INC076844,HH076844,30449,Business
INC076845,HH076845,39758,Daily Wage
INC076846,HH076846,58103,Salary
INC076847,HH076847,98710,Business
INC076848,HH076848,17830,Daily Wage
INC076849,HH076849,62353,Agriculture
INC076850,HH076850,104302,Salary
INC076851,HH076851,110294,Daily Wage
INC076852,HH076852,24999,Business
INC076853,HH076853,110926,Daily Wage
INC076854,HH076854,32487,Agriculture
INC076855,HH076855,97635,Salary
INC076856,HH076856,78655,Daily Wage
INC076857,HH076857,98065,Daily Wage
INC076858,HH076858,97429,Agriculture
INC076859,HH076859,27728,Business
INC076860,HH076860,48649,Business
INC076861,HH076861,36475,Daily Wage
INC076862,HH076862,74211,Agriculture
INC076863,HH076863,78603,Agriculture
INC076864,HH076864,67776,Daily Wage
INC076865,HH076865,69995,Salary
INC076866,HH076866,79732,Business
INC076867,HH076867,76766,Agriculture
INC076868,HH076868,46087,Agriculture
INC076869,HH076869,36428,Business
INC076870,HH076870,56081,Daily Wage
INC076871,HH076871,94549,Salary
INC076872,HH076872,86381,Business
INC076873,HH076873,42796,Agriculture
INC076874,HH076874,22456,Daily Wage
INC076875,HH076875,10541,Agriculture
INC076876,HH076876,92298,Agriculture
INC076877,HH076877,18241,Daily Wage
INC076878,HH076878,105640,Daily Wage
INC076879,HH076879,78680,Agriculture
INC076880,HH076880,53167,Salary
INC076881,HH076881,83839,Business
INC076882,HH076882,66808,Agriculture
INC076883,HH076883,70569,Agriculture
INC076884,HH076884,108323,Salary
INC076885,HH076885,34700,Business
INC076886,HH076886,119393,Salary
INC076887,HH076887,119685,Salary
INC076888,HH076888,115868,Salary
INC076889,HH076889,18519,Daily Wage
INC076890,HH076890,85341,Daily Wage
INC076891,HH076891,99323,Daily Wage
INC076892,HH076892,113898,Agriculture
INC076893,HH076893,31270,Business
INC076894,HH076894,119255,Daily Wage
INC076895,HH076895,46118,Salary
INC076896,HH076896,32967,Agriculture
INC076897,HH076897,9732,Business
INC076898,HH076898,81939,Daily Wage
INC076899,HH076899,21972,Agriculture
INC076900,HH076900,47354,Salary
INC076901,HH076901,112847,Business
INC076902,HH076902,68888,Daily Wage
INC076903,HH076903,19019,Daily Wage
INC076904,HH076904,26444,Daily Wage
INC076905,HH076905,29900,Business
INC076906,HH076906,40144,Agriculture
INC076907,HH076907,92775,Business
INC076908,HH076908,60572,Salary
INC076909,HH076909,42156,Agriculture
INC076910,HH076910,37588,Business
INC076911,HH076911,100294,Business
INC076912,HH076912,13091,Agriculture
INC076913,HH076913,102752,Daily Wage
INC076914,HH076914,64876,Salary
INC076915,HH076915,88927,Salary
INC076916,HH076916,76500,Business
INC076917,HH076917,26143,Agriculture
INC076918,HH076918,9930,Agriculture
INC076919,HH076919,34581,Salary
INC076920,HH076920,25521,Business
INC076921,HH076921,58726,Daily Wage
INC076922,HH076922,32136,Daily Wage
INC076923,HH076923,21257,Salary
INC076924,HH076924,62451,Business
INC076925,HH076925,67596,Salary
INC076926,HH076926,43551,Salary
INC076927,HH076927,26736,Agriculture
INC076928,HH076928,60019,Daily Wage
INC076929,HH076929,93892,Agriculture
INC076930,HH076930,63865,Business
INC076931,HH076931,84498,Agriculture
INC076932,HH076932,17388,Business
INC076933,HH076933,89628,Agriculture
INC076934,HH076934,58055,Salary
INC076935,HH076935,119176,Daily Wage
INC076936,HH076936,76875,Daily Wage
INC076937,HH076937,57063,Salary
INC076938,HH076938,110065,Agriculture
INC076939,HH076939,104454,Business
INC076940,HH076940,18127,Salary
INC076941,HH076941,80070,Daily Wage
INC076942,HH076942,92446,Salary
INC076943,HH076943,22689,Agriculture
INC076944,HH076944,22102,Agriculture
INC076945,HH076945,74533,Business
INC076946,HH076946,45780,Daily Wage
INC076947,HH076947,119968,Business
INC076948,HH076948,61788,Agriculture
INC076949,HH076949,10432,Daily Wage
INC076950,HH076950,83180,Salary
INC076951,HH076951,32145,Business
INC076952,HH076952,108472,Salary
INC076953,HH076953,103913,Business
INC076954,HH076954,113718,Daily Wage
INC076955,HH076955,41577,Business
INC076956,HH076956,27035,Daily Wage
INC076957,HH076957,31150,Agriculture
INC076958,HH076958,66621,Agriculture
INC076959,HH076959,103771,Salary
INC076960,HH076960,79373,Salary
INC076961,HH076961,82256,Salary
INC076962,HH076962,11386,Agriculture
INC076963,HH076963,36207,Agriculture
INC076964,HH076964,97827,Agriculture
INC076965,HH076965,95685,Agriculture
INC076966,HH076966,59404,Agriculture
INC076967,HH076967,37415,Agriculture
INC076968,HH076968,92107,Agriculture
INC076969,HH076969,59802,Daily Wage
INC076970,HH076970,111616,Salary
INC076971,HH076971,8381,Salary
INC076972,HH076972,117718,Business
INC076973,HH076973,50245,Daily Wage
INC076974,HH076974,23183,Agriculture
INC076975,HH076975,18157,Salary
INC076976,HH076976,84221,Business
INC076977,HH076977,25685,Business
INC076978,HH076978,85287,Salary
INC076979,HH076979,79349,Business
INC076980,HH076980,46098,Salary
INC076981,HH076981,9040,Daily Wage
INC076982,HH076982,112264,Business
INC076983,HH076983,26109,Agriculture
INC076984,HH076984,51395,Salary
INC076985,HH076985,85713,Business
INC076986,HH076986,116730,Daily Wage
INC076987,HH076987,93531,Business
INC076988,HH076988,111677,Salary
INC076989,HH076989,94084,Agriculture
INC076990,HH076990,76830,Daily Wage
INC076991,HH076991,52839,Salary
INC076992,HH076992,39470,Agriculture
INC076993,HH076993,17122,Agriculture
INC076994,HH076994,66561,Salary
INC076995,HH076995,56444,Daily Wage
INC076996,HH076996,97384,Business
INC076997,HH076997,19771,Agriculture
INC076998,HH076998,86708,Daily Wage
INC076999,HH076999,53556,Salary
INC077000,HH077000,79507,Salary
INC077001,HH077001,98519,Business
INC077002,HH077002,118973,Daily Wage
INC077003,HH077003,47583,Business
INC077004,HH077004,70126,Agriculture
INC077005,HH077005,72845,Agriculture
INC077006,HH077006,40929,Daily Wage
INC077007,HH077007,93978,Business
INC077008,HH077008,32058,Salary
INC077009,HH077009,16398,Daily Wage
INC077010,HH077010,82553,Salary
INC077011,HH077011,52087,Agriculture
INC077012,HH077012,111660,Daily Wage
INC077013,HH077013,13595,Daily Wage
INC077014,HH077014,14832,Business
INC077015,HH077015,60596,Business
INC077016,HH077016,115782,Agriculture
INC077017,HH077017,54208,Agriculture
INC077018,HH077018,64215,Business
INC077019,HH077019,106720,Daily Wage
INC077020,HH077020,37109,Daily Wage
INC077021,HH077021,110203,Salary
INC077022,HH077022,26551,Business
INC077023,HH077023,44818,Salary
INC077024,HH077024,47817,Salary
INC077025,HH077025,69898,Daily Wage
INC077026,HH077026,104061,Salary
INC077027,HH077027,117689,Business
INC077028,HH077028,88095,Business
INC077029,HH077029,105494,Daily Wage
INC077030,HH077030,14884,Salary
INC077031,HH077031,110598,Daily Wage
INC077032,HH077032,99005,Daily Wage
INC077033,HH077033,117733,Salary
INC077034,HH077034,105224,Daily Wage
INC077035,HH077035,107378,Salary
INC077036,HH077036,77084,Salary
INC077037,HH077037,15011,Daily Wage
INC077038,HH077038,100670,Business
INC077039,HH077039,22903,Daily Wage
INC077040,HH077040,97124,Agriculture
INC077041,HH077041,88833,Business
INC077042,HH077042,19585,Agriculture
INC077043,HH077043,51116,Salary
INC077044,HH077044,57905,Business
INC077045,HH077045,31280,Daily Wage
INC077046,HH077046,109005,Daily Wage
INC077047,HH077047,114251,Salary
INC077048,HH077048,11086,Daily Wage
INC077049,HH077049,42670,Agriculture
INC077050,HH077050,81960,Daily Wage
INC077051,HH077051,65115,Daily Wage
INC077052,HH077052,89807,Daily Wage
INC077053,HH077053,101991,Agriculture
INC077054,HH077054,47843,Business
INC077055,HH077055,54456,Daily Wage
INC077056,HH077056,85530,Agriculture
INC077057,HH077057,101851,Business
INC077058,HH077058,116949,Salary
INC077059,HH077059,104030,Agriculture
INC077060,HH077060,59361,Salary
INC077061,HH077061,115325,Daily Wage
INC077062,HH077062,84368,Business
INC077063,HH077063,115003,Salary
INC077064,HH077064,65346,Agriculture
INC077065,HH077065,88902,Agriculture
INC077066,HH077066,68101,Salary
INC077067,HH077067,66220,Salary
INC077068,HH077068,28037,Daily Wage
INC077069,HH077069,65969,Daily Wage
INC077070,HH077070,23601,Daily Wage
INC077071,HH077071,96228,Daily Wage
INC077072,HH077072,65185,Business
INC077073,HH077073,10599,Business
INC077074,HH077074,32746,Business
INC077075,HH077075,93884,Daily Wage
INC077076,HH077076,117802,Daily Wage
INC077077,HH077077,89766,Daily Wage
INC077078,HH077078,45922,Agriculture
INC077079,HH077079,64889,Salary
INC077080,HH077080,112933,Daily Wage
INC077081,HH077081,28380,Business
INC077082,HH077082,41983,Agriculture
INC077083,HH077083,111942,Daily Wage
INC077084,HH077084,116222,Agriculture
INC077085,HH077085,17722,Daily Wage
INC077086,HH077086,58783,Daily Wage
INC077087,HH077087,13627,Business
INC077088,HH077088,113126,Business
INC077089,HH077089,90334,Agriculture
INC077090,HH077090,46552,Salary
INC077091,HH077091,38056,Daily Wage
INC077092,HH077092,50910,Business
INC077093,HH077093,86189,Agriculture
INC077094,HH077094,99044,Salary
INC077095,HH077095,102640,Agriculture
INC077096,HH077096,41331,Agriculture
INC077097,HH077097,63350,Agriculture
INC077098,HH077098,11241,Business
INC077099,HH077099,25826,Agriculture
INC077100,HH077100,43544,Salary
INC077101,HH077101,75398,Salary
INC077102,HH077102,15269,Agriculture
INC077103,HH077103,101473,Salary
INC077104,HH077104,41201,Salary
INC077105,HH077105,9564,Daily Wage
INC077106,HH077106,62661,Daily Wage
INC077107,HH077107,84118,Agriculture
INC077108,HH077108,21141,Business
INC077109,HH077109,15489,Salary
INC077110,HH077110,118658,Agriculture
INC077111,HH077111,76176,Agriculture
INC077112,HH077112,102834,Salary
INC077113,HH077113,110486,Daily Wage
INC077114,HH077114,19340,Daily Wage
INC077115,HH077115,14356,Daily Wage
INC077116,HH077116,89362,Agriculture
INC077117,HH077117,49900,Salary
INC077118,HH077118,88684,Daily Wage
INC077119,HH077119,84076,Agriculture
INC077120,HH077120,41412,Business
INC077121,HH077121,105837,Business
INC077122,HH077122,18733,Salary
INC077123,HH077123,119149,Business
INC077124,HH077124,75383,Agriculture
INC077125,HH077125,99748,Agriculture
INC077126,HH077126,33534,Salary
INC077127,HH077127,104201,Salary
INC077128,HH077128,14978,Salary
INC077129,HH077129,99754,Salary
INC077130,HH077130,36199,Agriculture
INC077131,HH077131,48652,Daily Wage
INC077132,HH077132,39362,Business
INC077133,HH077133,85850,Salary
INC077134,HH077134,38030,Daily Wage
INC077135,HH077135,51423,Business
INC077136,HH077136,11743,Salary
INC077137,HH077137,11943,Agriculture
INC077138,HH077138,29915,Business
INC077139,HH077139,91318,Daily Wage
INC077140,HH077140,30372,Agriculture
INC077141,HH077141,65756,Daily Wage
INC077142,HH077142,91495,Salary
INC077143,HH077143,46517,Daily Wage
INC077144,HH077144,58235,Daily Wage
INC077145,HH077145,117464,Salary
INC077146,HH077146,36060,Agriculture
INC077147,HH077147,13722,Daily Wage
INC077148,HH077148,66655,Agriculture
INC077149,HH077149,18896,Agriculture
INC077150,HH077150,100578,Salary
INC077151,HH077151,85258,Salary
INC077152,HH077152,113869,Agriculture
INC077153,HH077153,34298,Salary
INC077154,HH077154,55529,Business
INC077155,HH077155,103342,Salary
INC077156,HH077156,91284,Business
INC077157,HH077157,82890,Agriculture
INC077158,HH077158,11771,Salary
INC077159,HH077159,75389,Agriculture
INC077160,HH077160,25394,Daily Wage
INC077161,HH077161,106672,Business
INC077162,HH077162,108098,Daily Wage
INC077163,HH077163,114562,Salary
INC077164,HH077164,104706,Agriculture
INC077165,HH077165,104993,Agriculture
INC077166,HH077166,16200,Business
INC077167,HH077167,58988,Agriculture
INC077168,HH077168,87037,Business
INC077169,HH077169,75517,Salary
INC077170,HH077170,95159,Daily Wage
INC077171,HH077171,8263,Salary
INC077172,HH077172,69140,Salary
INC077173,HH077173,75294,Salary
INC077174,HH077174,109629,Daily Wage
INC077175,HH077175,107953,Business
INC077176,HH077176,21931,Business
INC077177,HH077177,105341,Daily Wage
INC077178,HH077178,51880,Daily Wage
INC077179,HH077179,16306,Agriculture
INC077180,HH077180,63820,Business
INC077181,HH077181,40367,Business
INC077182,HH077182,109916,Agriculture
INC077183,HH077183,81849,Business
INC077184,HH077184,80130,Daily Wage
INC077185,HH077185,54542,Salary
INC077186,HH077186,82811,Daily Wage
INC077187,HH077187,101599,Daily Wage
INC077188,HH077188,78784,Salary
INC077189,HH077189,16807,Daily Wage
INC077190,HH077190,109611,Salary
INC077191,HH077191,23499,Daily Wage
INC077192,HH077192,119904,Daily Wage
INC077193,HH077193,100695,Daily Wage
INC077194,HH077194,93969,Agriculture
INC077195,HH077195,87548,Agriculture
INC077196,HH077196,71357,Salary
INC077197,HH077197,29322,Business
INC077198,HH077198,88279,Salary
INC077199,HH077199,32490,Daily Wage
INC077200,HH077200,31102,Daily Wage
INC077201,HH077201,63563,Salary
INC077202,HH077202,76696,Salary
INC077203,HH077203,99062,Business
INC077204,HH077204,67930,Agriculture
INC077205,HH077205,39413,Business
INC077206,HH077206,66171,Salary
INC077207,HH077207,108485,Salary
INC077208,HH077208,41175,Daily Wage
INC077209,HH077209,20118,Salary
INC077210,HH077210,86714,Business
INC077211,HH077211,26045,Daily Wage
INC077212,HH077212,67611,Business
INC077213,HH077213,44646,Salary
INC077214,HH077214,10159,Agriculture
INC077215,HH077215,10288,Daily Wage
INC077216,HH077216,92091,Daily Wage
INC077217,HH077217,36483,Daily Wage
